#رقم	مشكول	غير مشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنث	مذكر	عدد	الجمع	مفرد	التأنيث	التثنية	ج. مؤ. س.	ج. مذ. س.	المنقوص	تنوين النصب	نسب	إض. لف.	ـو	ك	كال	ها	هم	تنوين النصب للجمع	شرح
10000	مُسَوَّمٌ	مسوم	سوم	مُفْتَعِلٌ	مفعول	سَوَّمَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
